Herschel100	214.47953226766	52.68742191021	0.0	0.0	0.0	0.0	1	1	0	0	1	1	3	0	1	2	2
Herschel100	214.53892696484	52.73553473855	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.58805834263	52.61956417727	0.0	0.0	0.0	0.0	0	0	0	0	1	1	2	0	1	1	1
Herschel100	214.49987169972	52.71930875798	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.47602440884	52.67525437003	0.0	0.0	0.0	0.0	0	0	0	0	0	3	1	0	0	2	2
Herschel100	214.53756948142	52.73953001295	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	1	2	1
Herschel100	214.66044470495	52.63990147556	0.0	0.0	0.0	0.0	0	0	0	0	0	1	3	0	1	1	1
Herschel100	214.67118815077	52.64522944096	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Herschel100	214.4697257884	52.69497901392	0.0	0.0	0.0	0.0	0	0	0	0	1	0	1	0	1	2	2
Herschel100	214.66972236827	52.72342653057	0.0	0.0	0.0	0.0	0	0	0	0	1	3	3	0	1	2	2
Herschel100	214.49122796539	52.63206432465	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	1	3	3
Herschel100	214.49969629727	52.73338299766	0.0	0.0	0.0	0.0	0	0	0	0	1	2	1	0	1	1	1
Herschel100	214.52148972392	52.61601324539	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	1	1	1
Herschel100	214.47818944815	52.72081250867	0.0	0.0	0.0	0.0	0	0	0	0	1	1	2	0	1	1	1
Herschel100	214.46027101967	52.66343264213	0.0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0
Herschel100	214.52587810003	52.74784469624	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Herschel100	214.6237354532	52.60821570644	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	1	2	2
Herschel100	214.58856134402	52.60277197573	0.0	0.0	0.0	0.0	0	0	0	0	0	1	3	0	1	4	4
Herschel100	214.44755570341	52.68386644718	0.0	0.0	0.0	0.0	0	1	0	0	1	2	2	0	1	3	3
Herschel100	214.52227450868	52.75163251491	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	1	1
Herschel100	214.44899749168	52.69513441008	0.0	0.0	0.0	0.0	1	1	1	0	0	1	6	0	1	1	1
Herschel100	214.64895167594	52.74835247667	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
Herschel100	214.69434710523	52.63778158568	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.71240748176	52.6936321546	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	2	3
Herschel100	214.71424146699	52.68103809443	0.0	0.0	0.0	0.0	0	0	0	0	1	3	6	0	1	2	2
Herschel100	214.63186729379	52.60394545769	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.56750460499	52.59696724408	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	2	2
Herschel100	214.69158739945	52.63098531879	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	2	2
Herschel100	214.67574338518	52.61809400121	0.0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	1	2	2
Herschel100	214.67430202331	52.74425349615	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	1	2
Herschel100	214.54459497554	52.59517365895	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
Herschel100	214.61962535408	52.59636401651	0.0	0.0	0.0	0.0	0	0	0	0	0	2	3	0	1	1	1
Herschel100	214.52809891387	52.59758325653	0.0	0.0	0.0	0.0	0	0	0	0	0	2	1	0	1	1	1
Herschel100	214.70621915257	52.7221714576	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	1	1	1
Herschel100	214.72084431889	52.65907711529	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Herschel100	214.47929945321	52.61181335924	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	3	3
