GaiaApsis	49	Gaia	49
GaiaApsis	50	Gaia	50
GaiaApsis	51	Gaia	51
GaiaApsis	52	Gaia	52
GaiaApsis	53	Gaia	53
GaiaApsis	54	Gaia	54
GaiaApsis	55	Gaia	55
GaiaApsis	56	Gaia	56
GaiaApsis	57	Gaia	57
GaiaApsis	58	Gaia	58
GaiaApsis	59	Gaia	59
GaiaApsis	60	Gaia	60
GaiaApsis	61	Gaia	61
GaiaApsis	62	Gaia	62
GaiaApsis	63	Gaia	63
GaiaApsis	64	Gaia	64
GaiaApsis	65	Gaia	65
GaiaApsis	66	Gaia	66
GaiaApsis	67	Gaia	67
GaiaApsis	68	Gaia	68
GaiaApsis	69	Gaia	69
GaiaApsis	70	Gaia	70
GaiaApsis	71	Gaia	71
GaiaApsis	72	Gaia	72
GaiaApsis	73	Gaia	73
GaiaApsis	74	Gaia	74
GaiaApsis	75	Gaia	75
GaiaApsis	76	Gaia	76
GaiaApsis	77	Gaia	77
GaiaApsis	78	Gaia	78
GaiaApsis	79	Gaia	79
GaiaApsis	80	Gaia	80
GaiaApsis	81	Gaia	81
GaiaApsis	82	Gaia	82
GaiaApsis	83	Gaia	83
GaiaApsis	84	Gaia	84
GaiaApsis	85	Gaia	85
GaiaApsis	86	Gaia	86
GaiaApsis	87	Gaia	87
GaiaApsis	88	Gaia	88
GaiaApsis	89	Gaia	89
GaiaApsis	90	Gaia	90
GaiaApsis	91	Gaia	91
GaiaApsis	92	Gaia	92
GaiaApsis	93	Gaia	93
GaiaApsis	94	Gaia	94
GaiaApsis	95	Gaia	95
GaiaApsis	96	Gaia	96
GaiaApsis	97	Gaia	97
GaiaApsis	98	Gaia	98
GaiaApsis	99	Gaia	99
GaiaApsis	100	Gaia	100
GaiaApsis	101	Gaia	101
GaiaApsis	0	BailerJones	0
GaiaApsis	2	BailerJones	1
GaiaApsis	4	BailerJones	2
GaiaApsis	5	BailerJones	3
GaiaApsis	6	BailerJones	4
GaiaApsis	8	BailerJones	5
GaiaApsis	9	BailerJones	6
GaiaApsis	10	BailerJones	7
GaiaApsis	11	BailerJones	8
